Timestamp,Machine_ID,Run_ID,Mode,BENEFIT_TO_COST_RATIO,COST,NUM_IGSS,NUM_UC,NUM_D,NUM_ROUNDS,INITIAL_ENDOWMENT,ENDOWMENT_FRACTION,EXECUTION_ERROR_RATE,PERCEPTION_ERROR_RATE,POP_SIZE,MAX_GENS,PARSIMONY_TAX,CXPB,MUTPB,TOURNAMENT_SIZE,HOF_SIZE,INIT_METHOD,TREE_MIN_DEPTH,TREE_MAX_DEPTH,STATIC_DEPTH_LIMIT,SEED,CONFIG_GROUP,REPETITION,Best_Rule_Raw,Best_Rule_SymPy,Identified_Strategy,iGSS_Max_Fitness,iGSS_Avg_Fitness,UC_Fitness,D_Fitness,Control_Baseline,Manual_Validation
2026-05-03_22-06,Local_VSCode,DR2_Config_7_R3,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,6044,Config_7,3,"mul(DonorInMemory, 1)",DonorInMemory,"Novel Rule: (True, False, True, False)",10.0,9.64,0.0,0.0,10.0,
2026-05-03_22-07,Local_VSCode,DR2_Config_7_R4,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,6045,Config_7,4,"sub(DonorInMemory, DonorInMemory)",0,Amnesia (Remember No One),10.0,9.77,0.0,0.0,10.0,
2026-05-03_22-07,Local_VSCode,DR2_Config_7_R5,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,6046,Config_7,5,"add(-1, DonorInMemory)",DonorInMemory - 1,Amnesia (Remember No One),10.0,9.52,0.0,0.0,10.0,
2026-05-03_22-07,Local_VSCode,DR2_Config_8_R1,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,7042,Config_8,1,"add(DonorInMemory, 0)",DonorInMemory,"Novel Rule: (True, False, True, False)",10.0,9.75,0.0,0.0,10.0,
2026-05-03_22-07,Local_VSCode,DR2_Config_8_R2,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,7043,Config_8,2,"add(DonorInMemory, DonorInMemory)",2*DonorInMemory,"Novel Rule: (True, False, True, False)",10.0,9.87,0.0,0.0,10.0,
2026-05-03_22-07,Local_VSCode,DR2_Config_8_R3,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,7044,Config_8,3,"sub(DonorInMemory, DonorInMemory)",0,Amnesia (Remember No One),10.0,9.91,0.0,0.0,10.0,
2026-05-03_22-08,Local_VSCode,DR2_Config_8_R4,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,7045,Config_8,4,"sub(DonorAction, 1)",DonorAction - 1,Amnesia (Remember No One),10.0,9.87,0.0,0.0,10.0,
2026-05-03_22-08,Local_VSCode,DR2_Config_8_R5,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,7046,Config_8,5,"add(DonorInMemory, -1)",DonorInMemory - 1,Amnesia (Remember No One),10.0,9.66,0.0,0.0,10.0,
2026-05-03_22-08,Local_VSCode,DR2_Config_9_R1,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,8042,Config_9,1,"sub(DonorAction, DonorAction)",0,Amnesia (Remember No One),100.0,90.64,0.0,0.0,100.0,
2026-05-03_22-08,Local_VSCode,DR2_Config_9_R2,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,8043,Config_9,2,"sub(DonorInMemory, DonorInMemory)",0,Amnesia (Remember No One),100.0,100.0,0.0,0.0,100.0,
2026-05-03_22-08,Local_VSCode,DR2_Config_9_R3,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,8044,Config_9,3,"mul(DonorAction, DonorInMemory)",DonorAction*DonorInMemory,"Novel Rule: (True, False, False, False)",100.0,100.0,0.0,0.0,100.0,
2026-05-03_22-08,Local_VSCode,DR2_Config_9_R4,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,8045,Config_9,4,"sub(DonorAction, DonorAction)",0,Amnesia (Remember No One),100.0,90.48,0.0,0.0,100.0,
2026-05-03_22-08,Local_VSCode,DR2_Config_9_R5,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,8046,Config_9,5,"add(DonorAction, -1)",DonorAction - 1,Amnesia (Remember No One),100.0,95.21,0.0,0.0,100.0,
2026-05-03_22-09,Local_VSCode,DR2_Config_10_R1,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,9042,Config_10,1,"mul(DonorAction, DonorInMemory)",DonorAction*DonorInMemory,"Novel Rule: (True, False, False, False)",100.0,95.3,0.0,0.0,100.0,
2026-05-03_22-09,Local_VSCode,DR2_Config_10_R2,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,9043,Config_10,2,"sub(-1, DonorInMemory)",-DonorInMemory - 1,Amnesia (Remember No One),100.0,100.0,0.0,0.0,100.0,
2026-05-03_22-09,Local_VSCode,DR2_Config_10_R3,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,9044,Config_10,3,"sub(DonorInMemory, DonorAction)",-DonorAction + DonorInMemory,"Novel Rule: (False, False, True, False)",100.0,95.27,0.0,0.0,100.0,
2026-05-03_22-09,Local_VSCode,DR2_Config_10_R4,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,9045,Config_10,4,"mul(DonorInMemory, DonorAction)",DonorAction*DonorInMemory,"Novel Rule: (True, False, False, False)",100.0,100.0,0.0,0.0,100.0,
2026-05-03_22-09,Local_VSCode,DR2_Config_10_R5,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,9046,Config_10,5,"sub(DonorInMemory, DonorAction)",-DonorAction + DonorInMemory,"Novel Rule: (False, False, True, False)",100.0,90.41,0.0,0.0,100.0,
2026-05-03_22-09,Local_VSCode,DR2_Config_11_R1,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,10042,Config_11,1,"mul(DonorInMemory, DonorInMemory)",DonorInMemory**2,"Novel Rule: (True, False, True, False)",100.0,96.85,0.0,0.0,100.0,
2026-05-03_22-09,Local_VSCode,DR2_Config_11_R2,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,10043,Config_11,2,"mul(DonorAction, DonorInMemory)",DonorAction*DonorInMemory,"Novel Rule: (True, False, False, False)",100.0,90.39,0.0,0.0,100.0,
2026-05-03_22-09,Local_VSCode,DR2_Config_11_R3,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,10044,Config_11,3,"add(-10, DonorAction)",DonorAction - 10,Amnesia (Remember No One),100.0,100.0,0.0,0.0,100.0,
2026-05-03_22-10,Local_VSCode,DR2_Config_11_R4,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,10045,Config_11,4,"mul(DonorAction, DonorInMemory)",DonorAction*DonorInMemory,"Novel Rule: (True, False, False, False)",100.0,100.0,0.0,0.0,100.0,
2026-05-03_22-10,Local_VSCode,DR2_Config_11_R5,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,10046,Config_11,5,"add(DonorInMemory, DonorInMemory)",2*DonorInMemory,"Novel Rule: (True, False, True, False)",100.0,95.3,0.0,0.0,100.0,
2026-05-03_22-10,Local_VSCode,DR2_Config_12_R1,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,11042,Config_12,1,"sub(0, DonorInMemory)",-DonorInMemory,Amnesia (Remember No One),100.0,100.0,0.0,0.0,100.0,
2026-05-03_22-10,Local_VSCode,DR2_Config_12_R2,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,11043,Config_12,2,"sub(DonorInMemory, 1)",DonorInMemory - 1,Amnesia (Remember No One),100.0,95.03,0.0,0.0,100.0,
2026-05-03_22-10,Local_VSCode,DR2_Config_12_R3,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,11044,Config_12,3,"mul(-10, DonorInMemory)",-10*DonorInMemory,Amnesia (Remember No One),100.0,100.0,0.0,0.0,100.0,
2026-05-03_22-10,Local_VSCode,DR2_Config_12_R4,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,11045,Config_12,4,"mul(DonorAction, DonorInMemory)",DonorAction*DonorInMemory,"Novel Rule: (True, False, False, False)",100.0,100.0,0.0,0.0,100.0,
2026-05-03_22-10,Local_VSCode,DR2_Config_12_R5,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,11046,Config_12,5,"mul(DonorAction, -10)",-10*DonorAction,Amnesia (Remember No One),100.0,91.98,0.0,0.0,100.0,
2026-05-03_22-11,Local_VSCode,DR2_Config_13_R1,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,12042,Config_13,1,"mul(DonorAction, DonorInMemory)",DonorAction*DonorInMemory,"Novel Rule: (True, False, False, False)",100.0,96.05,0.0,0.0,100.0,
2026-05-03_22-12,Local_VSCode,DR2_Config_13_R2,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,12043,Config_13,2,"mul(DonorInMemory, DonorInMemory)",DonorInMemory**2,"Novel Rule: (True, False, True, False)",100.0,96.41,0.0,0.0,100.0,
2026-05-03_22-13,Local_VSCode,DR2_Config_13_R3,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,12044,Config_13,3,"sub(-10, DonorAction)",-DonorAction - 10,Amnesia (Remember No One),100.0,95.51,0.0,0.0,100.0,
2026-05-03_22-14,Local_VSCode,DR2_Config_13_R4,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,12045,Config_13,4,"mul(DonorInMemory, DonorAction)",DonorAction*DonorInMemory,"Novel Rule: (True, False, False, False)",100.0,99.03,0.0,0.0,100.0,
2026-05-03_22-15,Local_VSCode,DR2_Config_13_R5,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,12046,Config_13,5,"sub(DonorInMemory, DonorAction)",-DonorAction + DonorInMemory,"Novel Rule: (False, False, True, False)",100.0,96.55,0.0,0.0,100.0,
2026-05-03_22-17,Local_VSCode,DR2_Config_14_R1,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,13042,Config_14,1,"mul(DonorInMemory, DonorAction)",DonorAction*DonorInMemory,"Novel Rule: (True, False, False, False)",100.0,94.13,0.0,0.0,100.0,
2026-05-03_22-18,Local_VSCode,DR2_Config_14_R2,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,13043,Config_14,2,"mul(DonorAction, DonorInMemory)",DonorAction*DonorInMemory,"Novel Rule: (True, False, False, False)",100.0,98.39,0.0,0.0,100.0,
2026-05-03_22-19,Local_VSCode,DR2_Config_14_R3,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,13044,Config_14,3,"add(-1, DonorInMemory)",DonorInMemory - 1,Amnesia (Remember No One),100.0,95.4,0.0,0.0,100.0,
2026-05-03_22-19,Local_VSCode,DR2_Config_14_R4,Direct Reciprocity Mode 2 (Memory Ledger Search),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,13045,Config_14,4,"add(DonorAction, -1)",DonorAction - 1,Amnesia (Remember No One),100.0,95.31,0.0,0.0,100.0,
