Timestamp,Machine_ID,Run_ID,Mode,BENEFIT_TO_COST_RATIO,COST,NUM_IGSS,NUM_UC,NUM_D,NUM_ROUNDS,INITIAL_ENDOWMENT,ENDOWMENT_FRACTION,EXECUTION_ERROR_RATE,PERCEPTION_ERROR_RATE,POP_SIZE,MAX_GENS,PARSIMONY_TAX,CXPB,MUTPB,TOURNAMENT_SIZE,HOF_SIZE,INIT_METHOD,TREE_MIN_DEPTH,TREE_MAX_DEPTH,STATIC_DEPTH_LIMIT,SEED,CONFIG_GROUP,REPETITION,Best_Rule_Raw,Best_Rule_SymPy,Identified_Strategy,iGSS_Max_Fitness,iGSS_Avg_Fitness,UC_Fitness,D_Fitness,Control_Baseline,Manual_Validation
2026-05-02_11-16,Local_VSCode,IR2NoD_Config_3_R1,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,2042,Config_3,1,"add(DonorAction, 10)",DonorAction + 10,Unconditional Good,100.0,100.0,0.0,0.0,100.0,
2026-05-02_11-16,Local_VSCode,IR2NoD_Config_3_R2,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,2043,Config_3,2,"sub(10, DonorAction)",10 - DonorAction,Unconditional Good,100.0,65.23,0.0,0.0,100.0,
2026-05-02_11-16,Local_VSCode,IR2NoD_Config_3_R3,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,2044,Config_3,3,"mul(RecipientStanding, DonorAction)",DonorAction*RecipientStanding,Shunning,100.0,90.04,0.0,0.0,100.0,
2026-05-02_11-16,Local_VSCode,IR2NoD_Config_3_R4,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,2045,Config_3,4,"add(RecipientStanding, RecipientStanding)",2*RecipientStanding,"Novel Rule: (True, False, True, False)",100.0,90.05,0.0,0.0,100.0,
2026-05-02_11-16,Local_VSCode,IR2NoD_Config_3_R5,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,2046,Config_3,5,"add(RecipientStanding, 10)",RecipientStanding + 10,Unconditional Good,100.0,90.05,0.0,0.0,100.0,
2026-05-02_11-17,Local_VSCode,IR2NoD_Config_4_R1,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,3042,Config_4,1,"add(DonorAction, DonorAction)",2*DonorAction,Image Scoring (binary),100.0,100.0,0.0,0.0,100.0,
2026-05-02_11-17,Local_VSCode,IR2NoD_Config_4_R2,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,3043,Config_4,2,"mul(1, RecipientStanding)",RecipientStanding,"Novel Rule: (True, False, True, False)",100.0,90.05,0.0,0.0,100.0,
2026-05-02_11-17,Local_VSCode,IR2NoD_Config_4_R3,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,3044,Config_4,3,"add(DonorAction, DonorAction)",2*DonorAction,Image Scoring (binary),100.0,70.16,0.0,0.0,100.0,
2026-05-02_11-17,Local_VSCode,IR2NoD_Config_4_R4,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,3045,Config_4,4,"add(DonorAction, DonorAction)",2*DonorAction,Image Scoring (binary),100.0,100.0,0.0,0.0,100.0,
2026-05-02_11-17,Local_VSCode,IR2NoD_Config_4_R5,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,3046,Config_4,5,"mul(-10, -10)",100,Unconditional Good,100.0,100.0,0.0,0.0,100.0,
2026-05-02_11-17,Local_VSCode,IR2NoD_Config_5_R1,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,4042,Config_5,1,"mul(DonorAction, DonorAction)",DonorAction**2,Image Scoring (binary),1.33,0.68,0.0,0.6,4.56,
2026-05-02_11-17,Local_VSCode,IR2NoD_Config_5_R2,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,4043,Config_5,2,"sub(sub(DonorAction, -1), sub(RecipientStanding, DonorAction))",2*DonorAction - RecipientStanding + 1,Simple Standing,3.57,2.78,0.0,3.13,4.04,
2026-05-02_11-17,Local_VSCode,IR2NoD_Config_5_R3,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,4044,Config_5,3,"add(1, DonorAction)",DonorAction + 1,Unconditional Good,1.6,0.35,0.0,8.4,4.26,
2026-05-02_11-17,Local_VSCode,IR2NoD_Config_5_R4,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,4045,Config_5,4,"mul(DonorAction, DonorAction)",DonorAction**2,Image Scoring (binary),1.33,0.77,0.0,0.27,4.28,
2026-05-02_11-17,Local_VSCode,IR2NoD_Config_5_R5,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,4046,Config_5,5,"mul(DonorAction, RecipientStanding)",DonorAction*RecipientStanding,Shunning,1.07,0.7,0.0,0.6,4.2,
2026-05-02_11-17,Local_VSCode,IR2NoD_Config_6_R1,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,5042,Config_6,1,"add(sub(sub(mul(1, 0), RecipientStanding), -1), DonorAction)",DonorAction - RecipientStanding + 1,Simple Standing,3.73,1.74,0.0,2.87,4.4,
2026-05-02_11-17,Local_VSCode,IR2NoD_Config_6_R2,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,5043,Config_6,2,"mul(DonorAction, DonorAction)",DonorAction**2,Image Scoring (binary),1.23,0.43,0.0,0.47,4.58,
2026-05-02_11-17,Local_VSCode,IR2NoD_Config_6_R3,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,5044,Config_6,3,"add(DonorAction, sub(sub(DonorAction, -1), RecipientStanding))",2*DonorAction - RecipientStanding + 1,Simple Standing,3.5,2.44,0.0,2.93,3.88,
2026-05-02_11-17,Local_VSCode,IR2NoD_Config_6_R4,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,5045,Config_6,4,"add(sub(sub(DonorAction, -1), RecipientStanding), DonorAction)",2*DonorAction - RecipientStanding + 1,Simple Standing,3.83,1.22,0.0,2.87,4.3,
2026-05-02_11-17,Local_VSCode,IR2NoD_Config_6_R5,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,5046,Config_6,5,"sub(add(1, DonorAction), RecipientStanding)",DonorAction - RecipientStanding + 1,Simple Standing,3.63,2.97,0.0,3.07,4.58,
2026-05-02_11-18,Local_VSCode,IR2NoD_Config_7_R1,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,10,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,6042,Config_7,1,"mul(RecipientStanding, RecipientStanding)",RecipientStanding**2,"Novel Rule: (True, False, True, False)",1.33,-1.31,0.0,98.67,47.56,
2026-05-02_11-18,Local_VSCode,IR2NoD_Config_7_R2,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,10,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,6043,Config_7,2,"mul(DonorAction, DonorAction)",DonorAction**2,Image Scoring (binary),1.23,0.81,0.0,0.47,46.62,
2026-05-02_11-18,Local_VSCode,IR2NoD_Config_7_R3,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,10,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,6044,Config_7,3,"mul(mul(10, RecipientStanding), DonorAction)",10*DonorAction*RecipientStanding,Shunning,1.47,0.89,0.0,0.4,46.28,
2026-05-02_11-18,Local_VSCode,IR2NoD_Config_7_R4,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,10,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,6045,Config_7,4,"add(DonorAction, DonorAction)",2*DonorAction,Image Scoring (binary),1.03,0.18,0.0,0.53,47.3,
2026-05-02_11-18,Local_VSCode,IR2NoD_Config_7_R5,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,10,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,6046,Config_7,5,"add(add(sub(sub(DonorAction, RecipientStanding), RecipientStanding), add(DonorAction, 1)), sub(add(DonorAction, DonorAction), sub(RecipientStanding, DonorAction)))",5*DonorAction - 3*RecipientStanding + 1,Simple Standing,33.5,27.3,0.0,31.13,47.84,
2026-05-02_11-19,Local_VSCode,IR2NoD_Config_8_R1,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,10,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,7042,Config_8,1,"add(add(10, DonorAction), mul(mul(1, RecipientStanding), -10))",DonorAction - 10*RecipientStanding + 10,Simple Standing,32.3,11.99,0.0,32.0,46.5,
2026-05-02_11-19,Local_VSCode,IR2NoD_Config_8_R2,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,10,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,7043,Config_8,2,"add(mul(DonorAction, DonorAction), sub(1, RecipientStanding))",DonorAction**2 - RecipientStanding + 1,Simple Standing,33.67,11.58,0.0,33.07,48.02,
2026-05-02_11-19,Local_VSCode,IR2NoD_Config_8_R3,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,10,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,7044,Config_8,3,"add(sub(DonorAction, mul(sub(RecipientStanding, 1), add(10, 1))), sub(RecipientStanding, 1))",DonorAction - 10*RecipientStanding + 10,Simple Standing,33.07,17.64,0.0,31.0,45.14,
2026-05-02_11-19,Local_VSCode,IR2NoD_Config_8_R4,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,10,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,7045,Config_8,4,"sub(DonorAction, sub(RecipientStanding, 1))",DonorAction - RecipientStanding + 1,Simple Standing,32.67,12.45,0.0,33.07,47.74,
2026-05-02_11-20,Local_VSCode,IR2NoD_Config_8_R5,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,0,10,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,7046,Config_8,5,"mul(DonorAction, DonorAction)",DonorAction**2,Image Scoring (binary),1.37,0.63,0.0,0.33,47.02,
2026-05-02_11-20,Local_VSCode,IR2NoD_Config_9_R1,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,8042,Config_9,1,"sub(sub(1, DonorAction), DonorAction)",1 - 2*DonorAction,"Novel Rule: (False, False, True, True)",14.57,11.8,-1.4,0.0,9.68,
2026-05-02_11-20,Local_VSCode,IR2NoD_Config_9_R2,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,8043,Config_9,2,"add(-10, 1)",-9,Unconditional Bad,12.1,10.68,-1.6,0.0,9.28,
2026-05-02_11-20,Local_VSCode,IR2NoD_Config_9_R3,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,8044,Config_9,3,"add(RecipientStanding, DonorAction)",DonorAction + RecipientStanding,"Novel Rule: (True, True, True, False)",13.4,9.99,6.6,0.0,9.28,
2026-05-02_11-20,Local_VSCode,IR2NoD_Config_9_R4,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,8045,Config_9,4,"sub(sub(DonorAction, add(-1, DonorAction)), DonorAction)",1 - DonorAction,"Novel Rule: (False, False, True, True)",14.53,12.69,-1.0,0.0,9.6,
2026-05-02_11-20,Local_VSCode,IR2NoD_Config_9_R5,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,8046,Config_9,5,"add(-10, -10)",-20,Unconditional Bad,12.03,10.94,-1.6,0.0,10.64,
2026-05-02_11-20,Local_VSCode,IR2NoD_Config_10_R1,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,9042,Config_10,1,"mul(1, mul(sub(mul(DonorAction, DonorAction), mul(sub(DonorAction, 1), -10)), -10))",-10*DonorAction**2 - 100*DonorAction + 100,"Novel Rule: (False, False, True, True)",14.9,12.28,-1.47,0.0,11.24,
2026-05-02_11-20,Local_VSCode,IR2NoD_Config_10_R2,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,9043,Config_10,2,"add(add(sub(mul(RecipientStanding, RecipientStanding), add(RecipientStanding, DonorAction)), mul(sub(1, RecipientStanding), RecipientStanding)), 1)",1 - DonorAction,"Novel Rule: (False, False, True, True)",14.83,13.15,-1.07,0.0,10.44,
2026-05-02_11-20,Local_VSCode,IR2NoD_Config_10_R3,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,9044,Config_10,3,"add(DonorAction, DonorAction)",2*DonorAction,Image Scoring (binary),12.6,10.9,7.4,0.0,10.28,
2026-05-02_11-20,Local_VSCode,IR2NoD_Config_10_R4,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,9045,Config_10,4,"sub(1, mul(DonorAction, DonorAction))",1 - DonorAction**2,"Novel Rule: (False, False, True, True)",13.9,13.01,-0.87,0.0,8.84,
2026-05-02_11-20,Local_VSCode,IR2NoD_Config_10_R5,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,9046,Config_10,5,"sub(1, add(DonorAction, DonorAction))",1 - 2*DonorAction,"Novel Rule: (False, False, True, True)",15.53,12.34,-1.87,0.0,10.04,
2026-05-02_11-20,Local_VSCode,IR2NoD_Config_11_R1,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,10042,Config_11,1,"sub(RecipientStanding, add(sub(-1, RecipientStanding), add(DonorAction, add(add(add(DonorAction, add(add(add(add(DonorAction, RecipientStanding), RecipientStanding), RecipientStanding), RecipientStanding)), RecipientStanding), RecipientStanding))))",-3*DonorAction - 4*RecipientStanding + 1,"Novel Rule: (False, False, False, True)",142.63,129.4,-8.93,0.0,99.76,
2026-05-02_11-21,Local_VSCode,IR2NoD_Config_11_R2,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,10043,Config_11,2,"add(sub(10, sub(mul(add(RecipientStanding, DonorAction), add(add(add(RecipientStanding, RecipientStanding), add(10, DonorAction)), 0)), add(sub(1, DonorAction), add(10, add(add(RecipientStanding, RecipientStanding), sub(-1, RecipientStanding)))))), sub(sub(RecipientStanding, DonorAction), 10))",-2*DonorAction + 2*RecipientStanding - (DonorAction + RecipientStanding)*(DonorAction + 2*RecipientStanding + 10) + 10,"Novel Rule: (False, False, False, True)",141.7,133.22,-9.73,0.0,99.6,
2026-05-02_11-21,Local_VSCode,IR2NoD_Config_11_R3,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,10044,Config_11,3,"sub(sub(1, sub(RecipientStanding, 0)), sub(mul(mul(RecipientStanding, sub(10, RecipientStanding)), RecipientStanding), sub(RecipientStanding, DonorAction)))",-DonorAction + RecipientStanding**2*(RecipientStanding - 10) + 1,"Novel Rule: (False, False, False, True)",141.47,128.43,-9.0,0.0,102.28,
2026-05-02_11-21,Local_VSCode,IR2NoD_Config_11_R4,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,10045,Config_11,4,"sub(1, DonorAction)",1 - DonorAction,"Novel Rule: (False, False, True, True)",140.73,129.06,-8.0,0.0,102.84,
2026-05-02_11-21,Local_VSCode,IR2NoD_Config_11_R5,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,10046,Config_11,5,"sub(mul(add(-1, DonorAction), add(-1, DonorAction)), add(-1, DonorAction))",-DonorAction + (DonorAction - 1)**2 + 1,"Novel Rule: (False, False, True, True)",141.6,132.78,-9.0,0.0,98.92,
2026-05-02_11-22,Local_VSCode,IR2NoD_Config_12_R1,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,11042,Config_12,1,"mul(add(DonorAction, -1), add(mul(add(add(DonorAction, RecipientStanding), sub(RecipientStanding, mul(10, RecipientStanding))), sub(10, mul(DonorAction, DonorAction))), -1))",-(DonorAction - 1)*((DonorAction - 8*RecipientStanding)*(DonorAction**2 - 10) + 1),"Novel Rule: (False, False, True, True)",142.8,125.91,-9.27,0.0,103.6,
2026-05-02_11-22,Local_VSCode,IR2NoD_Config_12_R2,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,11043,Config_12,2,"mul(-1, add(sub(DonorAction, mul(RecipientStanding, mul(RecipientStanding, -10))), -1))",-DonorAction - 10*RecipientStanding**2 + 1,"Novel Rule: (False, False, False, True)",142.63,136.45,-9.87,0.0,101.24,
2026-05-02_11-22,Local_VSCode,IR2NoD_Config_12_R3,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,11044,Config_12,3,"mul(mul(1, mul(1, add(add(mul(mul(1, sub(RecipientStanding, 0)), sub(RecipientStanding, 0)), -1), sub(DonorAction, mul(RecipientStanding, RecipientStanding))))), -1)",1 - DonorAction,"Novel Rule: (False, False, True, True)",142.33,122.81,-9.33,0.0,99.08,
2026-05-02_11-22,Local_VSCode,IR2NoD_Config_12_R4,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,11045,Config_12,4,"sub(mul(add(DonorAction, DonorAction), mul(DonorAction, -1)), -1)",1 - 2*DonorAction**2,"Novel Rule: (False, False, True, True)",140.8,128.65,-8.07,0.0,94.56,
2026-05-02_11-22,Local_VSCode,IR2NoD_Config_12_R5,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,11046,Config_12,5,"mul(add(add(DonorAction, add(DonorAction, -1)), add(sub(DonorAction, RecipientStanding), mul(10, DonorAction))), -1)",-13*DonorAction + RecipientStanding + 1,"Novel Rule: (False, False, True, True)",143.13,132.1,-9.87,0.0,98.28,
2026-05-02_11-22,Local_VSCode,IR2NoD_Config_13_R1,Indirect Reciprocity Mode 2 (Assessment w/ No Donor Var),2,1,10,10,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,12042,Config_13,1,"mul(RecipientStanding, DonorAction)",DonorAction*RecipientStanding,Shunning,8.23,6.37,-3.33,6.4,7.26,
