Timestamp,Machine_ID,Run_ID,Mode,BENEFIT_TO_COST_RATIO,COST,NUM_IGSS,NUM_UC,NUM_D,NUM_ROUNDS,INITIAL_ENDOWMENT,ENDOWMENT_FRACTION,EXECUTION_ERROR_RATE,PERCEPTION_ERROR_RATE,POP_SIZE,MAX_GENS,PARSIMONY_TAX,CXPB,MUTPB,TOURNAMENT_SIZE,HOF_SIZE,INIT_METHOD,TREE_MIN_DEPTH,TREE_MAX_DEPTH,STATIC_DEPTH_LIMIT,SEED,CONFIG_GROUP,REPETITION,Best_Rule_Raw,Best_Rule_SymPy,Identified_Strategy,iGSS_Max_Fitness,iGSS_Avg_Fitness,UC_Fitness,D_Fitness,Control_Baseline,Manual_Validation
2026-05-01_22-12,Local_VSCode,DR1_Config_57_R3,Direct Reciprocity Mode 1,2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,56044,Config_57,3,"add(PartnerInMemory, 0)",PartnerInMemory,Anti-Tit-for-Tat,13.57,11.69,-2.2,0.0,9.48,
2026-05-01_22-13,Local_VSCode,DR1_Config_57_R4,Direct Reciprocity Mode 1,2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,56045,Config_57,4,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,13.27,11.66,-2.4,0.0,9.72,
2026-05-01_22-13,Local_VSCode,DR1_Config_57_R5,Direct Reciprocity Mode 1,2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,56046,Config_57,5,"sub(PartnerInMemory, 0)",PartnerInMemory,Anti-Tit-for-Tat,13.0,11.58,-1.87,0.0,10.04,
2026-05-01_22-13,Local_VSCode,DR1_Config_58_R1,Direct Reciprocity Mode 1,2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,57042,Config_58,1,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,13.47,12.04,-2.4,0.0,10.32,
2026-05-01_22-14,Local_VSCode,DR1_Config_58_R2,Direct Reciprocity Mode 1,2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,57043,Config_58,2,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,13.23,11.66,-2.13,0.0,9.64,
2026-05-01_22-14,Local_VSCode,DR1_Config_58_R3,Direct Reciprocity Mode 1,2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,57044,Config_58,3,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,13.33,11.77,-2.2,0.0,9.64,
2026-05-01_22-15,Local_VSCode,DR1_Config_58_R4,Direct Reciprocity Mode 1,2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,57045,Config_58,4,"add(PartnerInMemory, 0)",PartnerInMemory,Anti-Tit-for-Tat,13.63,11.7,-2.6,0.0,9.88,
2026-05-01_22-15,Local_VSCode,DR1_Config_58_R5,Direct Reciprocity Mode 1,2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,57046,Config_58,5,"add(PartnerInMemory, PartnerInMemory)",2*PartnerInMemory,Anti-Tit-for-Tat,13.43,11.89,-2.33,0.0,9.28,
2026-05-01_22-20,Local_VSCode,DR1_Config_59_R1,Direct Reciprocity Mode 1,2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,58042,Config_59,1,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,132.37,125.59,-8.87,0.0,98.72,
2026-05-01_22-22,Local_VSCode,DR1_Config_59_R2,Direct Reciprocity Mode 1,2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,58043,Config_59,2,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,132.53,124.78,-11.07,0.0,100.36,
2026-05-01_22-24,Local_VSCode,DR1_Config_59_R3,Direct Reciprocity Mode 1,2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,58044,Config_59,3,"mul(10, PartnerInMemory)",10*PartnerInMemory,Anti-Tit-for-Tat,132.0,121.05,-9.73,0.0,99.48,
2026-05-01_22-26,Local_VSCode,DR1_Config_59_R4,Direct Reciprocity Mode 1,2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,58045,Config_59,4,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,132.63,125.0,-11.2,0.0,101.2,
2026-05-01_22-28,Local_VSCode,DR1_Config_59_R5,Direct Reciprocity Mode 1,2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,58046,Config_59,5,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,132.77,125.7,-10.6,0.0,100.84,
2026-05-01_22-30,Local_VSCode,DR1_Config_60_R1,Direct Reciprocity Mode 1,2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,59042,Config_60,1,"mul(PartnerInMemory, add(PartnerInMemory, PartnerInMemory))",2*PartnerInMemory**2,Anti-Tit-for-Tat,133.57,124.91,-11.93,0.0,98.84,
2026-05-01_22-32,Local_VSCode,DR1_Config_60_R2,Direct Reciprocity Mode 1,2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,59043,Config_60,2,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,133.3,124.27,-9.53,0.0,100.92,
2026-05-01_22-35,Local_VSCode,DR1_Config_60_R3,Direct Reciprocity Mode 1,2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,59044,Config_60,3,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,133.37,125.81,-10.93,0.0,100.76,
2026-05-01_22-37,Local_VSCode,DR1_Config_60_R4,Direct Reciprocity Mode 1,2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,59045,Config_60,4,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,133.4,125.7,-11.0,0.0,98.84,
2026-05-01_22-39,Local_VSCode,DR1_Config_60_R5,Direct Reciprocity Mode 1,2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,59046,Config_60,5,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,133.83,124.45,-11.27,0.0,98.08,
2026-05-01_22-39,Local_VSCode,DR1_Config_61_R1,Direct Reciprocity Mode 1,2,1,10,10,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,60042,Config_61,1,"sub(-10, -10)",0,Unconditional Defector (ALL-D),8.53,6.99,-4.13,5.6,3.24,
2026-05-01_22-40,Local_VSCode,DR1_Config_61_R2,Direct Reciprocity Mode 1,2,1,10,10,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,60043,Config_61,2,"sub(PartnerInMemory, PartnerInMemory)",0,Unconditional Defector (ALL-D),8.8,7.09,-4.6,5.8,3.58,
2026-05-01_22-40,Local_VSCode,DR1_Config_61_R3,Direct Reciprocity Mode 1,2,1,10,10,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,60044,Config_61,3,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,8.8,7.15,-4.13,6.27,3.24,
2026-05-01_22-41,Local_VSCode,DR1_Config_61_R4,Direct Reciprocity Mode 1,2,1,10,10,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,60045,Config_61,4,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,9.1,7.18,-4.93,6.73,3.74,
2026-05-01_22-42,Local_VSCode,DR1_Config_61_R5,Direct Reciprocity Mode 1,2,1,10,10,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,60046,Config_61,5,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,8.67,7.34,-5.0,7.4,3.22,
2026-05-01_22-42,Local_VSCode,DR1_Config_62_R1,Direct Reciprocity Mode 1,2,1,10,10,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,61042,Config_62,1,"mul(-1, PartnerInMemory)",-PartnerInMemory,Unconditional Defector (ALL-D),8.93,7.03,-5.0,6.07,3.92,
2026-05-01_22-43,Local_VSCode,DR1_Config_62_R2,Direct Reciprocity Mode 1,2,1,10,10,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,61043,Config_62,2,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,8.67,7.08,-5.2,7.4,2.3,
2026-05-01_22-43,Local_VSCode,DR1_Config_62_R3,Direct Reciprocity Mode 1,2,1,10,10,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,61044,Config_62,3,"sub(1, 1)",0,Unconditional Defector (ALL-D),8.87,7.03,-4.33,5.47,3.22,
2026-05-01_22-44,Local_VSCode,DR1_Config_62_R4,Direct Reciprocity Mode 1,2,1,10,10,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,61045,Config_62,4,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,8.6,7.41,-3.67,6.13,3.16,
2026-05-01_22-44,Local_VSCode,DR1_Config_62_R5,Direct Reciprocity Mode 1,2,1,10,10,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,61046,Config_62,5,"sub(0, 10)",-10,Unconditional Defector (ALL-D),8.8,6.98,-4.67,5.87,4.38,
2026-05-01_22-48,Local_VSCode,DR1_Config_63_R1,Direct Reciprocity Mode 1,2,1,10,10,10,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,62042,Config_63,1,"sub(0, PartnerInMemory)",-PartnerInMemory,Unconditional Defector (ALL-D),74.6,66.2,-39.87,65.27,45.98,
2026-05-01_22-52,Local_VSCode,DR1_Config_63_R2,Direct Reciprocity Mode 1,2,1,10,10,10,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,62043,Config_63,2,"add(-10, -10)",-20,Unconditional Defector (ALL-D),75.0,67.24,-39.07,64.07,46.16,
2026-05-01_22-56,Local_VSCode,DR1_Config_63_R3,Direct Reciprocity Mode 1,2,1,10,10,10,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,62044,Config_63,3,"mul(-1, sub(PartnerInMemory, PartnerInMemory))",0,Unconditional Defector (ALL-D),75.07,66.92,-44.47,69.4,45.66,
2026-05-01_22-59,Local_VSCode,DR1_Config_63_R4,Direct Reciprocity Mode 1,2,1,10,10,10,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,62045,Config_63,4,"sub(sub(PartnerInMemory, PartnerInMemory), PartnerInMemory)",-PartnerInMemory,Unconditional Defector (ALL-D),76.67,69.39,-41.6,64.93,44.92,
2026-05-01_23-01,Local_VSCode,DR1_Config_63_R5,Direct Reciprocity Mode 1,2,1,10,10,10,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,62046,Config_63,5,"sub(PartnerInMemory, PartnerInMemory)",0,Unconditional Defector (ALL-D),74.47,68.76,-38.4,63.93,47.56,
2026-05-01_23-03,Local_VSCode,DR1_Config_64_R1,Direct Reciprocity Mode 1,2,1,10,10,10,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,63042,Config_64,1,"sub(0, 1)",-1,Unconditional Defector (ALL-D),76.47,65.37,-40.87,64.4,46.74,
2026-05-01_23-05,Local_VSCode,DR1_Config_64_R2,Direct Reciprocity Mode 1,2,1,10,10,10,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,63043,Config_64,2,"sub(0, PartnerInMemory)",-PartnerInMemory,Unconditional Defector (ALL-D),74.4,66.53,-42.53,68.13,47.32,
2026-05-01_23-06,Local_VSCode,DR1_Config_64_R3,Direct Reciprocity Mode 1,2,1,10,10,10,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,63044,Config_64,3,"mul(PartnerInMemory, sub(-10, PartnerInMemory))",-PartnerInMemory*(PartnerInMemory + 10),Unconditional Defector (ALL-D),75.6,63.21,-43.47,67.87,46.0,
2026-05-01_23-08,Local_VSCode,DR1_Config_64_R4,Direct Reciprocity Mode 1,2,1,10,10,10,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,63045,Config_64,4,"sub(PartnerInMemory, PartnerInMemory)",0,Unconditional Defector (ALL-D),74.93,67.27,-43.47,68.53,41.2,
2026-05-01_23-11,Local_VSCode,DR1_Config_64_R5,Direct Reciprocity Mode 1,2,1,10,10,10,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,63046,Config_64,5,"add(-10, -10)",-20,Unconditional Defector (ALL-D),74.33,69.02,-39.87,65.53,46.2,
2026-05-01_23-11,Local_VSCode,DR1_Config_65_R1,Direct Reciprocity Mode 1,5,1,10,0,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,64042,Config_65,1,"add(1, PartnerInMemory)",PartnerInMemory + 1,Unconditional Cooperator (ALL-C),40.0,37.21,0.0,0.0,40.0,
2026-05-01_23-11,Local_VSCode,DR1_Config_65_R2,Direct Reciprocity Mode 1,5,1,10,0,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,64043,Config_65,2,"sub(0, -1)",1,Unconditional Cooperator (ALL-C),40.0,24.0,0.0,0.0,40.0,
2026-05-01_23-11,Local_VSCode,DR1_Config_65_R3,Direct Reciprocity Mode 1,5,1,10,0,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,64044,Config_65,3,"add(PartnerInMemory, 1)",PartnerInMemory + 1,Unconditional Cooperator (ALL-C),40.0,37.43,0.0,0.0,40.0,
2026-05-01_23-11,Local_VSCode,DR1_Config_65_R4,Direct Reciprocity Mode 1,5,1,10,0,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,64045,Config_65,4,"add(-1, 10)",9,Unconditional Cooperator (ALL-C),40.0,40.0,0.0,0.0,40.0,
2026-05-01_23-11,Local_VSCode,DR1_Config_65_R5,Direct Reciprocity Mode 1,5,1,10,0,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,64046,Config_65,5,"mul(10, 10)",100,Unconditional Cooperator (ALL-C),40.0,36.0,0.0,0.0,40.0,
2026-05-01_23-11,Local_VSCode,DR1_Config_66_R1,Direct Reciprocity Mode 1,5,1,10,0,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,65042,Config_66,1,"mul(-1, -1)",1,Unconditional Cooperator (ALL-C),40.0,28.0,0.0,0.0,40.0,
2026-05-01_23-11,Local_VSCode,DR1_Config_66_R2,Direct Reciprocity Mode 1,5,1,10,0,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,65043,Config_66,2,"mul(-1, -1)",1,Unconditional Cooperator (ALL-C),40.0,37.29,0.0,0.0,40.0,
2026-05-01_23-11,Local_VSCode,DR1_Config_66_R3,Direct Reciprocity Mode 1,5,1,10,0,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,65044,Config_66,3,"add(0, 1)",1,Unconditional Cooperator (ALL-C),40.0,36.0,0.0,0.0,40.0,
2026-05-01_23-11,Local_VSCode,DR1_Config_66_R4,Direct Reciprocity Mode 1,5,1,10,0,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,65045,Config_66,4,"add(0, 10)",10,Unconditional Cooperator (ALL-C),40.0,28.0,0.0,0.0,40.0,
2026-05-01_23-11,Local_VSCode,DR1_Config_66_R5,Direct Reciprocity Mode 1,5,1,10,0,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,65046,Config_66,5,"sub(1, PartnerInMemory)",1 - PartnerInMemory,Tit-for-Tat,40.0,24.0,0.0,0.0,40.0,
2026-05-01_23-12,Local_VSCode,DR1_Config_67_R1,Direct Reciprocity Mode 1,5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,66042,Config_67,1,"add(PartnerInMemory, 10)",PartnerInMemory + 10,Unconditional Cooperator (ALL-C),400.0,400.0,0.0,0.0,400.0,
2026-05-01_23-12,Local_VSCode,DR1_Config_67_R2,Direct Reciprocity Mode 1,5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,66043,Config_67,2,"sub(1, 0)",1,Unconditional Cooperator (ALL-C),400.0,339.83,0.0,0.0,400.0,
2026-05-01_23-12,Local_VSCode,DR1_Config_67_R3,Direct Reciprocity Mode 1,5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,66044,Config_67,3,"sub(1, 0)",1,Unconditional Cooperator (ALL-C),400.0,360.0,0.0,0.0,400.0,
2026-05-01_23-12,Local_VSCode,DR1_Config_67_R4,Direct Reciprocity Mode 1,5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,66045,Config_67,4,"add(10, PartnerInMemory)",PartnerInMemory + 10,Unconditional Cooperator (ALL-C),400.0,400.0,0.0,0.0,400.0,
2026-05-01_23-12,Local_VSCode,DR1_Config_67_R5,Direct Reciprocity Mode 1,5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,66046,Config_67,5,"sub(PartnerInMemory, -1)",PartnerInMemory + 1,Unconditional Cooperator (ALL-C),400.0,299.24,0.0,0.0,400.0,
2026-05-01_23-12,Local_VSCode,DR1_Config_68_R1,Direct Reciprocity Mode 1,5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,67042,Config_68,1,"add(1, 0)",1,Unconditional Cooperator (ALL-C),400.0,400.0,0.0,0.0,400.0,
2026-05-01_23-12,Local_VSCode,DR1_Config_68_R2,Direct Reciprocity Mode 1,5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,67043,Config_68,2,"mul(-1, -1)",1,Unconditional Cooperator (ALL-C),400.0,400.0,0.0,0.0,400.0,
2026-05-01_23-13,Local_VSCode,DR1_Config_68_R3,Direct Reciprocity Mode 1,5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,67044,Config_68,3,"mul(10, 10)",100,Unconditional Cooperator (ALL-C),400.0,378.68,0.0,0.0,400.0,
2026-05-01_23-13,Local_VSCode,DR1_Config_68_R4,Direct Reciprocity Mode 1,5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,67045,Config_68,4,"add(0, 1)",1,Unconditional Cooperator (ALL-C),400.0,379.31,0.0,0.0,400.0,
2026-05-01_23-13,Local_VSCode,DR1_Config_68_R5,Direct Reciprocity Mode 1,5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,67046,Config_68,5,"mul(10, 10)",100,Unconditional Cooperator (ALL-C),400.0,379.67,0.0,0.0,400.0,
2026-05-01_23-13,Local_VSCode,DR1_Config_69_R1,Direct Reciprocity Mode 1,5,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,68042,Config_69,1,"add(sub(PartnerInMemory, -1), 1)",PartnerInMemory + 2,Unconditional Cooperator (ALL-C),18.83,11.73,0.0,21.17,15.54,
2026-05-01_23-13,Local_VSCode,DR1_Config_69_R2,Direct Reciprocity Mode 1,5,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,68043,Config_69,2,"sub(0, -1)",1,Unconditional Cooperator (ALL-C),17.83,14.98,0.0,22.17,14.62,
2026-05-01_23-13,Local_VSCode,DR1_Config_69_R3,Direct Reciprocity Mode 1,5,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,68044,Config_69,3,"sub(add(PartnerInMemory, 10), sub(mul(mul(PartnerInMemory, 10), sub(10, -10)), add(add(10, PartnerInMemory), mul(PartnerInMemory, PartnerInMemory))))",PartnerInMemory**2 - 198*PartnerInMemory + 20,Tit-for-Tat,18.77,14.5,0.0,16.83,15.08,
2026-05-01_23-13,Local_VSCode,DR1_Config_69_R4,Direct Reciprocity Mode 1,5,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,68045,Config_69,4,"sub(sub(-10, add(mul(1, PartnerInMemory), mul(1, mul(1, -1)))), -10)",1 - PartnerInMemory,Tit-for-Tat,18.13,14.37,0.0,18.0,13.72,
2026-05-01_23-13,Local_VSCode,DR1_Config_69_R5,Direct Reciprocity Mode 1,5,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,68046,Config_69,5,"sub(-1, add(sub(-10, 1), -1))",11,Unconditional Cooperator (ALL-C),18.17,11.76,0.0,21.83,12.5,
2026-05-01_23-13,Local_VSCode,DR1_Config_70_R1,Direct Reciprocity Mode 1,5,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,69042,Config_70,1,"sub(PartnerInMemory, -1)",PartnerInMemory + 1,Unconditional Cooperator (ALL-C),17.33,10.77,0.0,22.67,16.7,
2026-05-01_23-13,Local_VSCode,DR1_Config_70_R2,Direct Reciprocity Mode 1,5,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,69043,Config_70,2,"sub(sub(-10, -10), -10)",10,Unconditional Cooperator (ALL-C),17.0,12.06,0.0,23.0,16.52,
2026-05-01_23-13,Local_VSCode,DR1_Config_70_R3,Direct Reciprocity Mode 1,5,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,69044,Config_70,3,"sub(add(1, PartnerInMemory), -1)",PartnerInMemory + 2,Unconditional Cooperator (ALL-C),17.17,13.17,0.0,22.83,15.42,
2026-05-01_23-13,Local_VSCode,DR1_Config_70_R4,Direct Reciprocity Mode 1,5,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,69045,Config_70,4,"add(10, PartnerInMemory)",PartnerInMemory + 10,Unconditional Cooperator (ALL-C),17.17,10.61,0.0,22.83,15.24,
2026-05-01_23-13,Local_VSCode,DR1_Config_70_R5,Direct Reciprocity Mode 1,5,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,69046,Config_70,5,"add(sub(10, 1), 1)",10,Unconditional Cooperator (ALL-C),18.17,13.13,0.0,21.83,16.0,
2026-05-01_23-13,Local_VSCode,DR1_Config_71_R1,Direct Reciprocity Mode 1,5,1,10,0,10,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,70042,Config_71,1,"sub(add(10, 10), add(10, mul(PartnerInMemory, mul(10, 10))))",10 - 100*PartnerInMemory,Tit-for-Tat,172.4,138.46,0.0,130.0,165.0,
2026-05-01_23-13,Local_VSCode,DR1_Config_71_R2,Direct Reciprocity Mode 1,5,1,10,0,10,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,70043,Config_71,2,"sub(-10, add(sub(PartnerInMemory, 1), add(-10, mul(PartnerInMemory, 0))))",1 - PartnerInMemory,Tit-for-Tat,169.0,96.38,0.0,129.67,164.48,
2026-05-01_23-14,Local_VSCode,DR1_Config_71_R3,Direct Reciprocity Mode 1,5,1,10,0,10,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,70044,Config_71,3,"sub(-10, mul(-1, add(sub(mul(add(-1, PartnerInMemory), -10), add(mul(mul(1, 0), 0), -10)), sub(mul(PartnerInMemory, -1), sub(PartnerInMemory, -1)))))",9 - 12*PartnerInMemory,Tit-for-Tat,172.47,148.21,0.0,129.67,169.66,
2026-05-01_23-14,Local_VSCode,DR1_Config_71_R4,Direct Reciprocity Mode 1,5,1,10,0,10,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,70045,Config_71,4,"add(sub(sub(-1, 1), -10), mul(PartnerInMemory, -10))",8 - 10*PartnerInMemory,Tit-for-Tat,171.87,111.99,0.0,134.0,161.76,
2026-05-01_23-14,Local_VSCode,DR1_Config_71_R5,Direct Reciprocity Mode 1,5,1,10,0,10,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,70046,Config_71,5,"add(add(add(sub(PartnerInMemory, -1), mul(-10, 0)), mul(add(0, PartnerInMemory), mul(-1, 10))), add(0, sub(PartnerInMemory, -1)))",2 - 8*PartnerInMemory,Tit-for-Tat,172.97,138.2,0.0,131.83,161.32,
