Timestamp,Machine_ID,Run_ID,Mode,BENEFIT_TO_COST_RATIO,COST,NUM_IGSS,NUM_UC,NUM_D,NUM_ROUNDS,INITIAL_ENDOWMENT,ENDOWMENT_FRACTION,EXECUTION_ERROR_RATE,PERCEPTION_ERROR_RATE,POP_SIZE,MAX_GENS,PARSIMONY_TAX,CXPB,MUTPB,TOURNAMENT_SIZE,HOF_SIZE,INIT_METHOD,TREE_MIN_DEPTH,TREE_MAX_DEPTH,STATIC_DEPTH_LIMIT,SEED,CONFIG_GROUP,REPETITION,Best_Act_Raw,Best_Act_SymPy,Identified_Action,Best_Ass_Raw,Best_Ass_SymPy,Identified_Assessment,iGSS_Max_Fitness,iGSS_Avg_Fitness,UC_Fitness,D_Fitness,Control_Baseline
2026-05-03_00-53,Local_VSCode,IR3_Config_27_R5,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,26046,Config_27,5,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"add(DonorAction, sub(1, RecipientStanding))",DonorAction - RecipientStanding + 1,Simple Standing,33.7,24.21,0.0,31.13,47.26
2026-05-03_00-53,Local_VSCode,IR3_Config_28_R1,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,27042,Config_28,1,"add(0, PartnerStanding)",PartnerStanding,Strict Discriminator,"mul(DonorAction, DonorAction)",DonorAction**2,Image Scoring,1.17,0.66,0.0,0.27,46.54
2026-05-03_00-54,Local_VSCode,IR3_Config_28_R2,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,27043,Config_28,2,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"sub(DonorAction, add(RecipientStanding, -1))",DonorAction - RecipientStanding + 1,Simple Standing,34.1,21.52,0.0,31.07,47.9
2026-05-03_00-54,Local_VSCode,IR3_Config_28_R3,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,27044,Config_28,3,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"add(DonorAction, DonorAction)",2*DonorAction,Image Scoring,0.97,0.15,0.0,0.6,46.56
2026-05-03_00-54,Local_VSCode,IR3_Config_28_R4,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,27045,Config_28,4,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"sub(1, sub(RecipientStanding, DonorAction))",DonorAction - RecipientStanding + 1,Simple Standing,32.7,15.07,0.0,32.13,47.6
2026-05-03_00-54,Local_VSCode,IR3_Config_28_R5,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,27046,Config_28,5,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"add(mul(sub(sub(10, DonorAction), sub(RecipientStanding, DonorAction)), add(sub(DonorAction, RecipientStanding), sub(1, DonorAction))), DonorAction)",DonorAction + (RecipientStanding - 10)*(RecipientStanding - 1),Simple Standing,33.0,25.84,0.0,31.6,47.02
2026-05-03_00-55,Local_VSCode,IR3_Config_29_R1,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,28042,Config_29,1,"mul(add(mul(PartnerStanding, PartnerStanding), mul(-10, -1)), PartnerStanding)",PartnerStanding*(PartnerStanding**2 + 10),Strict Discriminator,"sub(DonorAction, add(sub(-1, DonorAction), add(RecipientStanding, RecipientStanding)))",2*DonorAction - 2*RecipientStanding + 1,Simple Standing,36.37,23.98,0.0,28.13,45.82
2026-05-03_00-57,Local_VSCode,IR3_Config_29_R2,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,28043,Config_29,2,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"add(1, sub(DonorAction, RecipientStanding))",DonorAction - RecipientStanding + 1,Simple Standing,34.63,20.16,0.0,30.33,45.76
2026-05-03_00-58,Local_VSCode,IR3_Config_29_R3,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,28044,Config_29,3,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"mul(DonorAction, DonorAction)",DonorAction**2,Image Scoring,1.53,-0.23,0.0,0.27,45.96
2026-05-03_01-01,Local_VSCode,IR3_Config_29_R4,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,28045,Config_29,4,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"add(sub(DonorAction, RecipientStanding), 1)",DonorAction - RecipientStanding + 1,Simple Standing,34.6,19.5,0.0,29.13,47.26
2026-05-03_01-04,Local_VSCode,IR3_Config_29_R5,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,28046,Config_29,5,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"add(sub(sub(DonorAction, RecipientStanding), RecipientStanding), add(DonorAction, sub(DonorAction, -1)))",3*DonorAction - 2*RecipientStanding + 1,Simple Standing,34.03,21.03,0.0,30.73,47.82
2026-05-03_01-07,Local_VSCode,IR3_Config_30_R1,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,29042,Config_30,1,"mul(10, PartnerStanding)",10*PartnerStanding,Strict Discriminator,"add(add(sub(10, RecipientStanding), DonorAction), add(add(1, DonorAction), -10))",2*DonorAction - RecipientStanding + 1,Simple Standing,34.3,19.89,0.0,31.33,48.2
2026-05-03_01-10,Local_VSCode,IR3_Config_30_R2,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,29043,Config_30,2,"sub(PartnerStanding, 0)",PartnerStanding,Strict Discriminator,"sub(add(1, DonorAction), RecipientStanding)",DonorAction - RecipientStanding + 1,Simple Standing,35.13,16.15,0.0,28.4,46.26
2026-05-03_01-13,Local_VSCode,IR3_Config_30_R3,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,29044,Config_30,3,"add(PartnerStanding, mul(PartnerStanding, PartnerStanding))",PartnerStanding*(PartnerStanding + 1),Strict Discriminator,"sub(DonorAction, add(-1, RecipientStanding))",DonorAction - RecipientStanding + 1,Simple Standing,36.3,21.07,0.0,30.2,47.22
2026-05-03_01-16,Local_VSCode,IR3_Config_30_R4,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,29045,Config_30,4,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"mul(10, add(sub(1, RecipientStanding), DonorAction))",10*DonorAction - 10*RecipientStanding + 10,Simple Standing,34.57,20.7,0.0,30.2,46.7
2026-05-03_01-18,Local_VSCode,IR3_Config_30_R5,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,29046,Config_30,5,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"mul(add(add(1, 0), sub(DonorAction, RecipientStanding)), add(0, sub(10, 0)))",10*DonorAction - 10*RecipientStanding + 10,Simple Standing,34.73,21.89,0.0,31.13,47.02
2026-05-03_01-21,Local_VSCode,IR3_Config_31_R1,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,30042,Config_31,1,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"sub(DonorAction, add(-1, RecipientStanding))",DonorAction - RecipientStanding + 1,Simple Standing,34.13,21.69,0.0,31.53,47.1
2026-05-03_01-23,Local_VSCode,IR3_Config_31_R2,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,30043,Config_31,2,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"sub(add(1, DonorAction), RecipientStanding)",DonorAction - RecipientStanding + 1,Simple Standing,34.27,20.81,0.0,29.2,47.16
2026-05-03_01-26,Local_VSCode,IR3_Config_31_R3,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,30044,Config_31,3,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"mul(10, sub(sub(DonorAction, -1), RecipientStanding))",10*DonorAction - 10*RecipientStanding + 10,Simple Standing,34.93,18.54,0.0,28.8,46.14
2026-05-03_01-29,Local_VSCode,IR3_Config_31_R4,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,30045,Config_31,4,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"sub(DonorAction, add(-1, RecipientStanding))",DonorAction - RecipientStanding + 1,Simple Standing,35.1,22.78,0.0,29.67,46.86
2026-05-03_01-31,Local_VSCode,IR3_Config_31_R5,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,30046,Config_31,5,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"add(sub(DonorAction, RecipientStanding), 1)",DonorAction - RecipientStanding + 1,Simple Standing,33.8,18.41,0.0,30.13,47.84
2026-05-03_01-34,Local_VSCode,IR3_Config_32_R1,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,31042,Config_32,1,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"sub(DonorAction, sub(RecipientStanding, 1))",DonorAction - RecipientStanding + 1,Simple Standing,33.8,20.74,0.0,31.27,46.94
2026-05-03_01-37,Local_VSCode,IR3_Config_32_R2,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,31043,Config_32,2,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"add(DonorAction, sub(1, RecipientStanding))",DonorAction - RecipientStanding + 1,Simple Standing,35.97,19.5,0.0,29.07,47.24
2026-05-03_01-39,Local_VSCode,IR3_Config_32_R3,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,31044,Config_32,3,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"mul(DonorAction, DonorAction)",DonorAction**2,Image Scoring,1.47,0.52,0.0,0.47,47.4
2026-05-03_01-42,Local_VSCode,IR3_Config_32_R4,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,31045,Config_32,4,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"sub(add(DonorAction, 1), RecipientStanding)",DonorAction - RecipientStanding + 1,Simple Standing,33.73,20.57,0.0,32.33,47.16
2026-05-03_01-45,Local_VSCode,IR3_Config_32_R5,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,31046,Config_32,5,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"mul(DonorAction, DonorAction)",DonorAction**2,Image Scoring,1.6,0.52,0.0,0.73,46.34
2026-05-03_01-45,Local_VSCode,IR3_Config_33_R1,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,32042,Config_33,1,"sub(mul(-10, PartnerStanding), -10)",10 - 10*PartnerStanding,Anti-Discriminator,"add(DonorAction, DonorAction)",2*DonorAction,Image Scoring,14.87,12.75,-1.4,0.0,9.08
2026-05-03_01-45,Local_VSCode,IR3_Config_33_R2,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,32043,Config_33,2,"mul(-10, -10)",100,Unconditional Cooperator (ALL-C),"sub(mul(RecipientStanding, mul(DonorAction, DonorAction)), 10)",DonorAction**2*RecipientStanding - 10,Unconditional Bad,11.93,10.49,8.07,0.0,10.08
2026-05-03_01-45,Local_VSCode,IR3_Config_33_R3,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,32044,Config_33,3,"mul(sub(PartnerStanding, PartnerStanding), add(0, PartnerStanding))",0,Unconditional Defector (ALL-D),"sub(RecipientStanding, RecipientStanding)",0,Unconditional Bad,12.67,11.73,-2.67,0.0,10.44
2026-05-03_01-45,Local_VSCode,IR3_Config_33_R4,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,32045,Config_33,4,"sub(-10, -10)",0,Unconditional Defector (ALL-D),"sub(RecipientStanding, RecipientStanding)",0,Unconditional Bad,12.2,11.11,-2.2,0.0,10.84
2026-05-03_01-45,Local_VSCode,IR3_Config_33_R5,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,32046,Config_33,5,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"mul(add(DonorAction, -1), add(-1, -1))",2 - 2*DonorAction,"Novel Ass: (False, False, True, True)",14.63,12.88,-1.33,0.0,10.12
2026-05-03_01-45,Local_VSCode,IR3_Config_34_R1,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,33042,Config_34,1,"sub(PartnerStanding, PartnerStanding)",0,Unconditional Defector (ALL-D),"mul(RecipientStanding, -10)",-10*RecipientStanding,Unconditional Bad,11.73,10.93,-1.73,0.0,9.24
2026-05-03_01-45,Local_VSCode,IR3_Config_34_R2,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,33043,Config_34,2,"add(PartnerStanding, sub(PartnerStanding, PartnerStanding))",PartnerStanding,Strict Discriminator,"add(sub(sub(1, DonorAction), DonorAction), DonorAction)",1 - DonorAction,"Novel Ass: (False, False, True, True)",15.37,11.29,-1.6,0.0,9.52
2026-05-03_01-45,Local_VSCode,IR3_Config_34_R3,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,33044,Config_34,3,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,"sub(add(DonorAction, DonorAction), DonorAction)",DonorAction,Image Scoring,15.0,12.73,-1.6,0.0,9.76
2026-05-03_01-45,Local_VSCode,IR3_Config_34_R4,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,33045,Config_34,4,"sub(0, 0)",0,Unconditional Defector (ALL-D),"sub(mul(RecipientStanding, 10), -1)",10*RecipientStanding + 1,Unconditional Good,12.0,10.45,-2.0,0.0,10.56
2026-05-03_01-45,Local_VSCode,IR3_Config_34_R5,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,33046,Config_34,5,"sub(PartnerStanding, PartnerStanding)",0,Unconditional Defector (ALL-D),"mul(RecipientStanding, DonorAction)",DonorAction*RecipientStanding,Shunning,11.8,10.53,-1.8,0.0,10.0
2026-05-03_01-45,Local_VSCode,IR3_Config_35_R1,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,34042,Config_35,1,"mul(-1, -1)",1,Unconditional Cooperator (ALL-C),"sub(DonorAction, DonorAction)",0,Unconditional Bad,12.2,10.87,7.8,0.0,10.04
2026-05-03_01-46,Local_VSCode,IR3_Config_35_R2,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,34043,Config_35,2,"mul(-1, sub(-1, mul(PartnerStanding, -1)))",1 - PartnerStanding,Anti-Discriminator,"add(DonorAction, DonorAction)",2*DonorAction,Image Scoring,15.2,14.1,-2.07,0.0,10.24
2026-05-03_01-46,Local_VSCode,IR3_Config_35_R3,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,34044,Config_35,3,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,"add(DonorAction, DonorAction)",2*DonorAction,Image Scoring,14.67,12.79,-1.53,0.0,11.24
2026-05-03_01-46,Local_VSCode,IR3_Config_35_R4,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,34045,Config_35,4,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,"add(DonorAction, DonorAction)",2*DonorAction,Image Scoring,15.03,12.9,-1.87,0.0,8.44
2026-05-03_01-46,Local_VSCode,IR3_Config_35_R5,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,34046,Config_35,5,"mul(10, 10)",100,Unconditional Cooperator (ALL-C),"sub(DonorAction, DonorAction)",0,Unconditional Bad,11.93,10.48,8.07,0.0,10.76
2026-05-03_01-46,Local_VSCode,IR3_Config_36_R1,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,35042,Config_36,1,"mul(10, 10)",100,Unconditional Cooperator (ALL-C),"sub(DonorAction, RecipientStanding)",DonorAction - RecipientStanding,"Novel Ass: (False, True, False, False)",12.4,10.64,7.6,0.0,10.52
2026-05-03_01-46,Local_VSCode,IR3_Config_36_R2,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,35043,Config_36,2,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"sub(1, DonorAction)",1 - DonorAction,"Novel Ass: (False, False, True, True)",14.4,12.91,-0.87,0.0,9.68
2026-05-03_01-46,Local_VSCode,IR3_Config_36_R3,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,35044,Config_36,3,"mul(1, PartnerStanding)",PartnerStanding,Strict Discriminator,"sub(DonorAction, DonorAction)",0,Unconditional Bad,11.67,11.46,-1.13,0.0,9.88
2026-05-03_01-46,Local_VSCode,IR3_Config_36_R4,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,35045,Config_36,4,"add(0, PartnerStanding)",PartnerStanding,Strict Discriminator,"sub(10, 10)",0,Unconditional Bad,12.03,11.76,-1.53,0.0,9.8
2026-05-03_01-46,Local_VSCode,IR3_Config_36_R5,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,35046,Config_36,5,"add(-10, -10)",-20,Unconditional Defector (ALL-D),"mul(-10, -10)",100,Unconditional Good,11.87,11.29,-1.87,0.0,10.0
2026-05-03_01-47,Local_VSCode,IR3_Config_37_R1,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,36042,Config_37,1,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"add(RecipientStanding, sub(1, add(RecipientStanding, DonorAction)))",1 - DonorAction,"Novel Ass: (False, False, True, True)",15.0,12.55,-1.2,0.0,9.8
2026-05-03_01-47,Local_VSCode,IR3_Config_37_R2,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,36043,Config_37,2,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"sub(sub(sub(0, DonorAction), RecipientStanding), -1)",-DonorAction - RecipientStanding + 1,"Novel Ass: (False, False, False, True)",15.27,12.63,-1.93,0.0,10.32
2026-05-03_01-47,Local_VSCode,IR3_Config_37_R3,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,36044,Config_37,3,"sub(PartnerStanding, PartnerStanding)",0,Unconditional Defector (ALL-D),"sub(DonorAction, RecipientStanding)",DonorAction - RecipientStanding,"Novel Ass: (False, True, False, False)",12.53,11.12,-2.53,0.0,10.08
2026-05-03_01-48,Local_VSCode,IR3_Config_37_R4,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,36045,Config_37,4,"add(0, sub(mul(PartnerStanding, 0), sub(PartnerStanding, 1)))",1 - PartnerStanding,Anti-Discriminator,"mul(DonorAction, 10)",10*DonorAction,Image Scoring,15.47,12.91,-2.4,0.0,9.52
2026-05-03_01-48,Local_VSCode,IR3_Config_37_R5,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,36046,Config_37,5,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"sub(1, DonorAction)",1 - DonorAction,"Novel Ass: (False, False, True, True)",15.83,13.03,-2.27,0.0,8.72
2026-05-03_01-49,Local_VSCode,IR3_Config_38_R1,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,37042,Config_38,1,"add(sub(1, PartnerStanding), mul(sub(1, PartnerStanding), 0))",1 - PartnerStanding,Anti-Discriminator,"sub(DonorAction, 0)",DonorAction,Image Scoring,15.8,12.49,-2.6,0.0,10.32
2026-05-03_01-49,Local_VSCode,IR3_Config_38_R2,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,37043,Config_38,2,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,"mul(DonorAction, DonorAction)",DonorAction**2,Image Scoring,15.47,12.72,-2.07,0.0,10.68
2026-05-03_01-50,Local_VSCode,IR3_Config_38_R3,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,37044,Config_38,3,"add(sub(1, PartnerStanding), sub(sub(1, PartnerStanding), PartnerStanding))",2 - 3*PartnerStanding,Anti-Discriminator,"mul(DonorAction, 1)",DonorAction,Image Scoring,15.7,13.08,-2.47,0.0,9.48
2026-05-03_01-50,Local_VSCode,IR3_Config_38_R4,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,37045,Config_38,4,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,"add(mul(RecipientStanding, 0), mul(DonorAction, DonorAction))",DonorAction**2,Image Scoring,16.1,13.06,-2.8,0.0,9.16
2026-05-03_01-51,Local_VSCode,IR3_Config_38_R5,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,37046,Config_38,5,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"sub(1, DonorAction)",1 - DonorAction,"Novel Ass: (False, False, True, True)",15.27,13.09,-1.87,0.0,8.76
2026-05-03_01-51,Local_VSCode,IR3_Config_39_R1,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,38042,Config_39,1,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"sub(1, DonorAction)",1 - DonorAction,"Novel Ass: (False, False, True, True)",15.37,13.04,-2.0,0.0,10.04
2026-05-03_01-51,Local_VSCode,IR3_Config_39_R2,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,38043,Config_39,2,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,"add(DonorAction, DonorAction)",2*DonorAction,Image Scoring,15.7,13.01,-2.2,0.0,10.24
