Timestamp,Machine_ID,Run_ID,Mode,BENEFIT_TO_COST_RATIO,COST,NUM_IGSS,NUM_UC,NUM_D,NUM_ROUNDS,INITIAL_ENDOWMENT,ENDOWMENT_FRACTION,EXECUTION_ERROR_RATE,PERCEPTION_ERROR_RATE,POP_SIZE,MAX_GENS,PARSIMONY_TAX,CXPB,MUTPB,TOURNAMENT_SIZE,HOF_SIZE,INIT_METHOD,TREE_MIN_DEPTH,TREE_MAX_DEPTH,STATIC_DEPTH_LIMIT,SEED,CONFIG_GROUP,REPETITION,Best_Rule_Raw,Best_Rule_SymPy,Identified_Strategy,iGSS_Max_Fitness,iGSS_Avg_Fitness,UC_Fitness,D_Fitness,Control_Baseline,Manual_Validation
2026-05-03_10-27,Local_VSCode,IR1_Config_33_R4,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,32045,Config_33,4,"mul(add(-10, -10), add(-1, PartnerStanding))",20 - 20*PartnerStanding,Anti-Discriminator,15.73,13.96,-2.47,0.0,10.68,
2026-05-03_10-27,Local_VSCode,IR1_Config_33_R5,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,32046,Config_33,5,"mul(1, sub(1, PartnerStanding))",1 - PartnerStanding,Anti-Discriminator,14.6,13.73,-1.6,0.0,9.72,
2026-05-03_10-27,Local_VSCode,IR1_Config_34_R1,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,33042,Config_34,1,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,14.37,11.1,-1.33,0.0,9.76,
2026-05-03_10-27,Local_VSCode,IR1_Config_34_R2,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,33043,Config_34,2,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,14.63,11.76,-1.6,0.0,9.64,
2026-05-03_10-27,Local_VSCode,IR1_Config_34_R3,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,33044,Config_34,3,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,14.33,12.15,-0.73,0.0,9.96,
2026-05-03_10-27,Local_VSCode,IR1_Config_34_R4,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,33045,Config_34,4,"mul(sub(add(PartnerStanding, add(-1, PartnerStanding)), 10), add(PartnerStanding, add(-1, PartnerStanding)))",(2*PartnerStanding - 11)*(2*PartnerStanding - 1),Anti-Discriminator,15.37,14.4,-2.27,0.0,10.4,
2026-05-03_10-27,Local_VSCode,IR1_Config_34_R5,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,33046,Config_34,5,"mul(mul(add(PartnerStanding, -1), sub(10, PartnerStanding)), add(sub(PartnerStanding, 1), sub(add(PartnerStanding, -1), sub(10, PartnerStanding))))",-3*(PartnerStanding - 10)*(PartnerStanding - 4)*(PartnerStanding - 1),Anti-Discriminator,15.27,13.27,-2.2,0.0,9.68,
2026-05-03_10-28,Local_VSCode,IR1_Config_35_R1,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,34042,Config_35,1,"mul(-10, add(-1, PartnerStanding))",10 - 10*PartnerStanding,Anti-Discriminator,14.97,13.68,-1.93,0.0,9.32,
2026-05-03_10-28,Local_VSCode,IR1_Config_35_R2,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,34043,Config_35,2,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,14.87,11.68,-1.73,0.0,9.76,
2026-05-03_10-28,Local_VSCode,IR1_Config_35_R3,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,34044,Config_35,3,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,14.67,13.08,-1.8,0.0,9.6,
2026-05-03_10-28,Local_VSCode,IR1_Config_35_R4,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,34045,Config_35,4,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,15.03,12.97,-1.6,0.0,8.96,
2026-05-03_10-28,Local_VSCode,IR1_Config_35_R5,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,34046,Config_35,5,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,13.93,11.17,-0.8,0.0,10.24,
2026-05-03_10-28,Local_VSCode,IR1_Config_36_R1,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,35042,Config_36,1,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,14.97,13.38,-1.6,0.0,10.32,
2026-05-03_10-28,Local_VSCode,IR1_Config_36_R2,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,35043,Config_36,2,"sub(mul(-1, -1), PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,14.23,10.88,-1.0,0.0,9.4,
2026-05-03_10-28,Local_VSCode,IR1_Config_36_R3,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,35044,Config_36,3,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,14.0,12.77,-1.0,0.0,10.64,
2026-05-03_10-28,Local_VSCode,IR1_Config_36_R4,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,35045,Config_36,4,"sub(-1, PartnerStanding)",-PartnerStanding - 1,Unconditional Defector (ALL-D),12.53,12.04,-2.53,0.0,9.36,
2026-05-03_10-28,Local_VSCode,IR1_Config_36_R5,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,35046,Config_36,5,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,14.5,12.51,-1.07,0.0,9.76,
2026-05-03_10-29,Local_VSCode,IR1_Config_37_R1,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,36042,Config_37,1,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,15.3,12.56,-2.0,0.0,9.56,
2026-05-03_10-29,Local_VSCode,IR1_Config_37_R2,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,36043,Config_37,2,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,15.63,12.87,-2.2,0.0,10.72,
2026-05-03_10-30,Local_VSCode,IR1_Config_37_R3,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,36044,Config_37,3,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,15.33,12.84,-2.13,0.0,9.72,
2026-05-03_10-30,Local_VSCode,IR1_Config_37_R4,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,36045,Config_37,4,"sub(1, add(PartnerStanding, PartnerStanding))",1 - 2*PartnerStanding,Anti-Discriminator,15.8,13.51,-2.47,0.0,10.04,
2026-05-03_10-30,Local_VSCode,IR1_Config_37_R5,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,36046,Config_37,5,"mul(add(add(-1, PartnerStanding), PartnerStanding), -1)",1 - 2*PartnerStanding,Anti-Discriminator,15.73,12.73,-2.47,0.0,9.68,
2026-05-03_10-31,Local_VSCode,IR1_Config_38_R1,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,37042,Config_38,1,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,15.47,12.56,-2.2,0.0,10.68,
2026-05-03_10-31,Local_VSCode,IR1_Config_38_R2,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,37043,Config_38,2,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,15.53,12.52,-2.27,0.0,9.96,
2026-05-03_10-31,Local_VSCode,IR1_Config_38_R3,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,37044,Config_38,3,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,15.33,12.37,-1.87,0.0,8.6,
2026-05-03_10-32,Local_VSCode,IR1_Config_38_R4,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,37045,Config_38,4,"sub(mul(1, 1), sub(PartnerStanding, 0))",1 - PartnerStanding,Anti-Discriminator,15.83,12.08,-2.47,0.0,10.6,
2026-05-03_10-32,Local_VSCode,IR1_Config_38_R5,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,37046,Config_38,5,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,15.4,12.89,-2.0,0.0,9.36,
2026-05-03_10-33,Local_VSCode,IR1_Config_39_R1,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,38042,Config_39,1,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,15.43,12.77,-1.93,0.0,10.4,
2026-05-03_10-33,Local_VSCode,IR1_Config_39_R2,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,38043,Config_39,2,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,15.37,12.39,-2.13,0.0,10.08,
2026-05-03_10-34,Local_VSCode,IR1_Config_39_R3,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,38044,Config_39,3,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,15.53,12.55,-2.13,0.0,11.0,
2026-05-03_10-34,Local_VSCode,IR1_Config_39_R4,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,38045,Config_39,4,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,15.6,12.82,-2.13,0.0,9.76,
2026-05-03_10-35,Local_VSCode,IR1_Config_39_R5,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,38046,Config_39,5,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,15.33,12.46,-2.0,0.0,10.44,
2026-05-03_10-35,Local_VSCode,IR1_Config_40_R1,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,39042,Config_40,1,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,15.27,12.64,-1.8,0.0,10.08,
2026-05-03_10-36,Local_VSCode,IR1_Config_40_R2,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,39043,Config_40,2,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,15.83,12.16,-2.67,0.0,10.0,
2026-05-03_10-36,Local_VSCode,IR1_Config_40_R3,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,39044,Config_40,3,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,15.57,12.97,-2.13,0.0,10.0,
2026-05-03_10-36,Local_VSCode,IR1_Config_40_R4,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,39045,Config_40,4,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,15.2,12.63,-1.93,0.0,10.8,
2026-05-03_10-37,Local_VSCode,IR1_Config_40_R5,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,39046,Config_40,5,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,15.73,12.89,-2.53,0.0,10.52,
2026-05-03_10-37,Local_VSCode,IR1_Config_41_R1,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,40042,Config_41,1,"sub(sub(PartnerStanding, mul(sub(sub(10, add(sub(mul(mul(PartnerStanding, mul(0, 0)), PartnerStanding), 1), sub(PartnerStanding, PartnerStanding))), PartnerStanding), PartnerStanding)), add(sub(PartnerStanding, 1), sub(PartnerStanding, PartnerStanding)))",PartnerStanding*(PartnerStanding - 11) + 1,Anti-Discriminator,142.07,128.95,-8.87,0.0,100.76,
2026-05-03_10-38,Local_VSCode,IR1_Config_41_R2,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,40043,Config_41,2,"add(add(sub(sub(mul(PartnerStanding, add(PartnerStanding, PartnerStanding)), add(PartnerStanding, PartnerStanding)), add(add(PartnerStanding, PartnerStanding), PartnerStanding)), PartnerStanding), sub(1, sub(PartnerStanding, 1)))",2*PartnerStanding**2 - 5*PartnerStanding + 2,Anti-Discriminator,143.07,137.22,-10.53,0.0,97.68,
2026-05-03_10-38,Local_VSCode,IR1_Config_41_R3,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,40044,Config_41,3,"mul(add(PartnerStanding, add(PartnerStanding, -1)), sub(-10, 0))",10 - 20*PartnerStanding,Anti-Discriminator,141.53,137.57,-9.27,0.0,97.68,
2026-05-03_10-38,Local_VSCode,IR1_Config_41_R4,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,40045,Config_41,4,"mul(mul(1, 10), mul(sub(1, PartnerStanding), 10))",100 - 100*PartnerStanding,Anti-Discriminator,143.17,120.55,-11.27,0.0,100.56,
2026-05-03_10-38,Local_VSCode,IR1_Config_41_R5,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,40046,Config_41,5,"mul(add(mul(PartnerStanding, 1), -1), add(-10, mul(PartnerStanding, 1)))",(PartnerStanding - 10)*(PartnerStanding - 1),Anti-Discriminator,143.7,126.08,-11.73,0.0,100.88,
2026-05-03_10-39,Local_VSCode,IR1_Config_42_R1,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,41042,Config_42,1,"sub(1, add(PartnerStanding, PartnerStanding))",1 - 2*PartnerStanding,Anti-Discriminator,141.63,127.77,-9.6,0.0,104.92,
2026-05-03_10-39,Local_VSCode,IR1_Config_42_R2,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,41043,Config_42,2,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,139.57,121.68,-8.2,0.0,101.76,
2026-05-03_10-39,Local_VSCode,IR1_Config_42_R3,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,41044,Config_42,3,"mul(mul(10, 0), sub(sub(0, 0), 0))",0,Unconditional Defector (ALL-D),112.0,108.65,-12.0,0.0,100.28,
2026-05-03_10-39,Local_VSCode,IR1_Config_42_R4,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,41045,Config_42,4,"sub(mul(mul(10, 10), sub(0, 0)), add(sub(add(-1, PartnerStanding), sub(PartnerStanding, PartnerStanding)), sub(0, 0)))",1 - PartnerStanding,Anti-Discriminator,142.7,130.36,-11.07,0.0,100.68,
2026-05-03_10-40,Local_VSCode,IR1_Config_42_R5,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,41046,Config_42,5,"mul(1, sub(sub(1, PartnerStanding), PartnerStanding))",1 - 2*PartnerStanding,Anti-Discriminator,142.33,120.92,-8.73,0.0,103.76,
2026-05-03_10-40,Local_VSCode,IR1_Config_43_R1,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,42042,Config_43,1,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,140.7,113.97,-8.67,0.0,99.4,
2026-05-03_10-40,Local_VSCode,IR1_Config_43_R2,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,42043,Config_43,2,"mul(add(1, mul(PartnerStanding, PartnerStanding)), sub(1, PartnerStanding))",-(PartnerStanding - 1)*(PartnerStanding**2 + 1),Anti-Discriminator,144.3,131.96,-12.13,0.0,100.04,
2026-05-03_10-41,Local_VSCode,IR1_Config_43_R3,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,42044,Config_43,3,"sub(PartnerStanding, sub(mul(add(10, 0), add(PartnerStanding, PartnerStanding)), 10))",10 - 19*PartnerStanding,Anti-Discriminator,139.8,124.21,-7.67,0.0,101.52,
2026-05-03_10-41,Local_VSCode,IR1_Config_43_R4,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,42045,Config_43,4,"add(mul(10, mul(mul(10, mul(-10, PartnerStanding)), PartnerStanding)), 10)",10 - 1000*PartnerStanding**2,Anti-Discriminator,142.63,127.74,-10.47,0.0,95.12,
2026-05-03_10-41,Local_VSCode,IR1_Config_43_R5,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,42046,Config_43,5,"add(sub(sub(PartnerStanding, PartnerStanding), PartnerStanding), 1)",1 - PartnerStanding,Anti-Discriminator,141.63,132.89,-8.8,0.0,103.08,
2026-05-03_10-42,Local_VSCode,IR1_Config_44_R1,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,43042,Config_44,1,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,138.47,118.96,-6.67,0.0,103.4,
2026-05-03_10-42,Local_VSCode,IR1_Config_44_R2,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,43043,Config_44,2,"mul(sub(PartnerStanding, 1), -1)",1 - PartnerStanding,Anti-Discriminator,142.3,121.92,-9.93,0.0,100.72,
2026-05-03_10-42,Local_VSCode,IR1_Config_44_R3,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,43044,Config_44,3,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,140.03,126.76,-8.0,0.0,100.96,
2026-05-03_10-42,Local_VSCode,IR1_Config_44_R4,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,43045,Config_44,4,"mul(1, sub(1, PartnerStanding))",1 - PartnerStanding,Anti-Discriminator,140.87,126.89,-7.4,0.0,101.12,
2026-05-03_10-43,Local_VSCode,IR1_Config_44_R5,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,43046,Config_44,5,"mul(sub(-10, 10), add(sub(-10, 1), add(10, PartnerStanding)))",20 - 20*PartnerStanding,Anti-Discriminator,140.47,125.12,-8.4,0.0,100.76,
2026-05-03_10-45,Local_VSCode,IR1_Config_45_R1,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,44042,Config_45,1,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,143.53,128.49,-11.73,0.0,99.88,
2026-05-03_10-47,Local_VSCode,IR1_Config_45_R2,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,44043,Config_45,2,"sub(1, add(PartnerStanding, PartnerStanding))",1 - 2*PartnerStanding,Anti-Discriminator,143.2,125.07,-11.47,0.0,99.0,
2026-05-03_10-48,Local_VSCode,IR1_Config_45_R3,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,44044,Config_45,3,"sub(1, add(0, add(PartnerStanding, PartnerStanding)))",1 - 2*PartnerStanding,Anti-Discriminator,144.27,132.05,-11.87,0.0,102.88,
2026-05-03_10-49,Local_VSCode,IR1_Config_45_R4,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,44045,Config_45,4,"sub(1, add(PartnerStanding, PartnerStanding))",1 - 2*PartnerStanding,Anti-Discriminator,143.83,126.8,-11.0,0.0,100.0,
2026-05-03_10-51,Local_VSCode,IR1_Config_45_R5,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,44046,Config_45,5,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,143.7,123.7,-10.2,0.0,102.92,
2026-05-03_10-52,Local_VSCode,IR1_Config_46_R1,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,45042,Config_46,1,"mul(add(add(-1, add(PartnerStanding, PartnerStanding)), add(PartnerStanding, -1)), -1)",2 - 3*PartnerStanding,Anti-Discriminator,144.47,130.22,-11.8,0.0,100.8,
2026-05-03_10-54,Local_VSCode,IR1_Config_46_R2,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,45043,Config_46,2,"sub(1, mul(PartnerStanding, PartnerStanding))",1 - PartnerStanding**2,Anti-Discriminator,143.23,132.83,-11.53,0.0,99.12,
2026-05-03_10-56,Local_VSCode,IR1_Config_46_R3,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,45044,Config_46,3,"sub(1, add(add(add(add(PartnerStanding, PartnerStanding), PartnerStanding), PartnerStanding), add(PartnerStanding, PartnerStanding)))",1 - 6*PartnerStanding,Anti-Discriminator,144.6,131.75,-12.4,0.0,100.08,
2026-05-03_10-57,Local_VSCode,IR1_Config_46_R4,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,45045,Config_46,4,"sub(1, add(PartnerStanding, PartnerStanding))",1 - 2*PartnerStanding,Anti-Discriminator,143.77,127.04,-10.53,0.0,100.32,
2026-05-03_10-59,Local_VSCode,IR1_Config_46_R5,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,45046,Config_46,5,"sub(mul(-1, add(PartnerStanding, -1)), add(PartnerStanding, -1))",2 - 2*PartnerStanding,Anti-Discriminator,142.83,127.73,-10.67,0.0,102.44,
2026-05-03_11-00,Local_VSCode,IR1_Config_47_R1,Indirect Reciprocity Mode 1 (Action Search),2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,46042,Config_47,1,"sub(1, PartnerStanding)",1 - PartnerStanding,Anti-Discriminator,143.23,123.36,-11.47,0.0,100.16,
